task_id,method,seed,length_km,runtime_s,evaluations,valid,selected_method,order,metadata
21,ReferenceExact,20260820,2.2073428847060215,0.011248991941101849,0,True,,"[0, 3, 6, 5, 4, 2, 1]","{""certified"": true, ""concorde_nodes"": 10, ""home_duplicate_padding"": 2, ""integer_objective"": 2207342, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task21/task21.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 8, ""problem_sha256"": ""e1f235eccb645a678aeb7c230de58d5001cca5f412dd3298ad44d046d0616dc5"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 4e-06, ""solution_sha256"": ""9ce9656bcd63178c23874f1650eb47559f4bc814c0863e5b5477e30201eff9e3"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
22,CheapestInsertion,0,0.6495626477727782,0.013063353020697832,13244,True,,"[1, 2, 3, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",{}
22,NN+2opt,0,0.6495626464756479,0.015189710073173046,867,True,,"[1, 2, 3, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",{}
22,NearestNeighbor,0,0.6732546714447214,0.003888912033289671,903,True,,"[5, 4, 0, 3, 2, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",{}
22,ReferenceExact,20260820,0.6495626464756483,0.0792955249780789,0,True,,"[41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 0, 3, 2, 1]","{""certified"": true, ""concorde_nodes"": 43, ""home_duplicate_padding"": 0, ""integer_objective"": 649566, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task22/task22.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 43, ""problem_sha256"": ""48a2b81067bdf441ad0047ec9f0c1f28e27984edfd48f3a25e7b492dc5302f39"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 2.15e-05, ""solution_sha256"": ""878c36ecd3d44802e2ab8cbd6888b0f54402de60b90445bd7bb5fd528e56b204"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
23,CheapestInsertion,0,2.01067302300028,8.957507088780403e-05,20,True,,"[3, 2, 1, 0]",{}
23,HeldKarpCheck,0,2.01067302300028,0.0003066890640184283,52,True,,"[3, 2, 1, 0]",{}
23,NN+2opt,0,2.01067302300028,8.49550124257803e-05,7,True,,"[0, 1, 2, 3]",{}
23,NearestNeighbor,0,2.01067302300028,9.801809210330248e-05,10,True,,"[0, 1, 2, 3]",{}
23,ReferenceExact,20260820,2.01067302300028,0.017999917967244983,0,True,,"[3, 2, 1, 0]","{""certified"": true, ""concorde_nodes"": 10, ""home_duplicate_padding"": 5, ""integer_objective"": 2010673, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task23/task23.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 5, ""problem_sha256"": ""6842b6c0a04943ad22e89a9f2538ab9f6d19198e131f6c24686e6b7ff8a0ef6e"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 2.5e-06, ""solution_sha256"": ""769792b6406dfc27568c5861b6d3101c9361e56630d2c88787367165bdc93714"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
24,CheapestInsertion,0,1.3508272334785483,0.00011565000750124454,20,True,,"[0, 1, 3, 2]",{}
24,HeldKarpCheck,0,1.3508272334785483,0.0001643120776861906,52,True,,"[2, 3, 1, 0]",{}
24,NN+2opt,0,1.3508272334785483,0.0001224230509251356,12,True,,"[2, 3, 1, 0]",{}
24,NearestNeighbor,0,1.3993748985047247,0.0001097760396078229,10,True,,"[2, 0, 1, 3]",{}
24,ReferenceExact,20260820,1.3508272334785483,0.026995436986908317,0,True,,"[2, 3, 1, 0]","{""certified"": true, ""concorde_nodes"": 10, ""home_duplicate_padding"": 5, ""integer_objective"": 1350828, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task24/task24.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 5, ""problem_sha256"": ""dd1bb15eca982409431f616a7e3cf909cedd11f1f04210dd85221f8c1211d464"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 2.5e-06, ""solution_sha256"": ""8b5be629f866b93c8e545482abee3ed926acaf3fb2fc2cdd132be54bb68154cc"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
25,CheapestInsertion,0,1.9814865705339093,0.0002079779515042901,56,True,,"[2, 4, 5, 1, 3, 0]",{}
25,HeldKarpCheck,0,1.9406169918137253,0.0009781159460544586,486,True,,"[0, 1, 3, 5, 4, 2]",{}
25,NN+2opt,0,1.9406169918137253,0.0003913990221917629,55,True,,"[0, 1, 3, 5, 4, 2]",{}
25,NearestNeighbor,0,2.14963730615957,0.00015250395517796278,21,True,,"[0, 1, 3, 4, 2, 5]",{}
25,ReferenceExact,20260820,1.9406169918137257,0.019578515086323023,0,True,,"[2, 4, 5, 3, 1, 0]","{""certified"": true, ""concorde_nodes"": 10, ""home_duplicate_padding"": 3, ""integer_objective"": 1940617, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task25/task25.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 7, ""problem_sha256"": ""2253b1f6aec5941a783284d99b07c551fb55fd4aa26320d77209c0e9dcef5574"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 3.5e-06, ""solution_sha256"": ""077d07db2097b3323dbb2ebbc531004d213ef71ff2457e11c136356dd2df61a9"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
26,CheapestInsertion,0,2.2182009809280214,0.0004868329269811511,220,True,,"[7, 8, 9, 5, 3, 6, 4, 1, 0, 2]",{}
26,HeldKarpCheck,0,2.218200980928021,0.018274937057867646,23050,True,,"[2, 0, 1, 4, 6, 3, 5, 9, 8, 7]",{}
26,NN+2opt,0,2.218200980928021,0.0007121560629457235,87,True,,"[2, 0, 1, 4, 6, 3, 5, 9, 8, 7]",{}
26,NearestNeighbor,0,2.3849297200719657,0.00027162896003574133,55,True,,"[2, 3, 5, 7, 8, 9, 6, 4, 1, 0]",{}
26,ReferenceExact,20260820,2.2182009809280214,0.007810729090124369,0,True,,"[7, 8, 9, 5, 3, 6, 4, 1, 0, 2]","{""certified"": true, ""concorde_nodes"": 11, ""home_duplicate_padding"": 0, ""integer_objective"": 2218201, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task26/task26.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 11, ""problem_sha256"": ""4d5142aeb37316517a94c38bda03c0c42d6897e44d47084f95c5f97756130ae5"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 5.5e-06, ""solution_sha256"": ""69345b642f789e1a5b286dccd948b18c4fdfb4ba43906f33069edfa13de98fc7"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
27,CheapestInsertion,0,1.9000621512377234,0.00015103898476809263,35,True,,"[2, 3, 4, 1, 0]",{}
27,HeldKarpCheck,0,1.9000621512377234,0.0004773580003529787,165,True,,"[2, 3, 4, 1, 0]",{}
27,NN+2opt,0,1.9000621512377234,0.000233388040214777,23,True,,"[0, 1, 4, 3, 2]",{}
27,NearestNeighbor,0,2.0010321657997983,0.00014284392818808556,15,True,,"[0, 2, 3, 1, 4]",{}
27,ReferenceExact,20260820,1.9000621512377234,0.015461082104593515,0,True,,"[2, 3, 4, 1, 0]","{""certified"": true, ""concorde_nodes"": 10, ""home_duplicate_padding"": 4, ""integer_objective"": 1900063, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task27/task27.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 6, ""problem_sha256"": ""ec3eee09f663d04c5a218bf973f516e802a6f436931db0c17afe4ebceff0d61f"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 3e-06, ""solution_sha256"": ""42e825299ffd633f6531868fd4ec72a3a65d778e19858c539e8bcaadb6a180da"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
28,CheapestInsertion,0,2.025980418950708,0.0005319450283423066,220,True,,"[2, 4, 6, 8, 5, 9, 7, 3, 1, 0]",{}
28,HeldKarpCheck,0,2.025980418950708,0.01769691100344062,23050,True,,"[2, 4, 6, 8, 5, 9, 7, 3, 1, 0]",{}
28,NN+2opt,0,2.025980418950708,0.0013344150502234697,183,True,,"[0, 1, 3, 7, 9, 5, 8, 6, 4, 2]",{}
28,NearestNeighbor,0,2.2001155997760065,0.00026936898939311504,55,True,,"[0, 1, 2, 4, 8, 5, 7, 9, 3, 6]",{}
28,ReferenceExact,20260820,2.025980418950708,0.011106664082035422,0,True,,"[0, 1, 3, 7, 9, 5, 8, 6, 4, 2]","{""certified"": true, ""concorde_nodes"": 11, ""home_duplicate_padding"": 0, ""integer_objective"": 2025979, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task28/task28.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 11, ""problem_sha256"": ""6490e15ca69ab20bd2b46ea4e55458a5386586b47ac6312dcc5a03a0b010e000"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 5.5e-06, ""solution_sha256"": ""5e8a15fc217fb27135bb069d70be1a597992550c36935f76673d3a60bdd6c4c4"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
29,CheapestInsertion,0,2.5624115866453128,0.0025586840929463506,1540,True,,"[0, 2, 8, 1, 3, 5, 7, 11, 15, 14, 10, 16, 13, 18, 19, 17, 12, 9, 6, 4]",{}
29,NN+2opt,0,2.4908832129936185,0.00725915003567934,614,True,,"[4, 6, 9, 12, 17, 19, 18, 13, 16, 10, 14, 15, 11, 5, 1, 3, 7, 8, 2, 0]",{}
29,NearestNeighbor,0,2.536710985030414,0.0010475090239197016,210,True,,"[4, 6, 9, 12, 17, 18, 19, 13, 16, 10, 14, 15, 11, 5, 3, 1, 7, 8, 2, 0]",{}
29,ReferenceExact,20260820,2.4908832129936185,0.016144244000315666,0,True,,"[4, 6, 9, 12, 17, 19, 18, 13, 16, 10, 14, 15, 11, 5, 1, 3, 7, 8, 2, 0]","{""certified"": true, ""concorde_nodes"": 21, ""home_duplicate_padding"": 0, ""integer_objective"": 2490884, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task29/task29.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 21, ""problem_sha256"": ""f00257d8c28fd4a5536c0868ed11dfd6b093c77b8224e3f395b69d90c3d0e37e"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 1.05e-05, ""solution_sha256"": ""0df1484ba2b6b38901a07d3f1778f8fe95ead7726cfd5ceb531abbf98c78ed3b"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
30,CheapestInsertion,0,2.0631711426318935,0.0007142160320654511,364,True,,"[0, 2, 1, 5, 6, 4, 9, 8, 11, 10, 7, 3]",{}
30,HeldKarpCheck,0,1.9298467885369193,0.09689808008261025,135180,True,,"[0, 1, 2, 5, 4, 6, 9, 11, 10, 8, 7, 3]",{}
30,NN+2opt,0,1.940785341729279,0.0022373399697244167,281,True,,"[0, 1, 2, 5, 6, 9, 11, 10, 8, 7, 4, 3]",{}
30,NearestNeighbor,0,2.132897533580357,0.0003498870646581054,78,True,,"[1, 2, 0, 5, 6, 4, 3, 7, 8, 10, 11, 9]",{}
30,ReferenceExact,20260820,1.9298467885369195,0.013193453894928098,0,True,,"[3, 7, 8, 10, 11, 9, 6, 4, 5, 2, 1, 0]","{""certified"": true, ""concorde_nodes"": 13, ""home_duplicate_padding"": 0, ""integer_objective"": 1929847, ""integer_scale_per_km"": 1000000, ""log"": ""exact_logs/task30/task30.concorde.log"", ""nonzero_returncode_with_certificate"": true, ""original_nodes"": 13, ""problem_sha256"": ""2a9d119e45d05efba00b342f99f92a2a369e9751bd81eb653d392914c20538f8"", ""process_returncode"": 255, ""rounding_bound_km_per_tour"": 6.5e-06, ""solution_sha256"": ""7b581a11089566417a84c6c673be302a8a83aaf9ee057a78912edf7cf5c07eb0"", ""solver"": ""Concorde 03.12.19 with QSopt""}"
